Bit Size,Bit Type,Bit Mfg,Bit Serial Number,Depth In,Depth Out,Distance,Hrs,ROP,I,O,MD,LOC,B,G,OD,RP,Official Well Name,Formation Summary,Operator,Spud,Run Date,Rig Contractor,Rig Name,State / Province,County / Parish,Mud Code,Mud Wt Avg,Mud Wt Max,Mud Wt Min,Latitude,Longitude,Az In,Az Out,Inc In,Inc Max,Inc Min,Inc Out,Dir Type,BHA Type,Field,Bit Nozzle Summary,Bit TFA,
8.750,SPL616,ULTERRA,44536,13610,15532,1922,32,60.06,5,2,BT,N,X,,BT,PR,CHESTER 2-32-5XHS,SPRINGER,CONTINENTAL RESOURCES,4-Jan-19,,PATTERSON UTI DRILLING,757,OKLAHOMA,GRADY,O,,,,35.043192,-97.859185,,,,,,,H,,,,,
8.750,DD506TWX,HUGHES,5294701,15532,17412,1880,37,50.81,3,5,RO,S,X,,RO,PR,CHESTER 2-32-5XHS,SPRINGER,CONTINENTAL RESOURCES,4-Jan-19,,PATTERSON UTI DRILLING,757,OKLAHOMA,GRADY,O,,,,35.043192,-97.859185,,,,,,,H,,,,,
8.750,MDSI616,SMITH BITS,JN1783,17412,18611,1199,33.5,35.79,3,5,RO,S,X,,RO,PR,CHESTER 2-32-5XHS,SPRINGER,CONTINENTAL RESOURCES,4-Jan-19,,PATTERSON UTI DRILLING,757,OKLAHOMA,GRADY,O,,,,35.043192,-97.859185,,,,,,,H,,,,,
8.750,MDSI713,SMITH BITS,JP3071,18611,20924,2313,66,35.05,5,2,RO,N,X,,BT,PR,CHESTER 2-32-5XHS,SPRINGER,CONTINENTAL RESOURCES,4-Jan-19,,PATTERSON UTI DRILLING,757,OKLAHOMA,GRADY,O,,,,35.043192,-97.859185,,,,,,,H,,,,,
8.750,MDSI713,SMITH BITS,JP3867,20924,21855,931,39.5,23.57,2,3,WT,M,X,,CT,BHA,CHESTER 2-32-5XHS,SPRINGER,CONTINENTAL RESOURCES,4-Jan-19,,PATTERSON UTI DRILLING,757,OKLAHOMA,GRADY,O,,,,35.043192,-97.859185,,,,,,,H,,,,,
8.750,CF713,ULTERRA,46646,21855,23004,1149,31.5,36.48,,,,,,,,,CHESTER 2-32-5XHS,SPRINGER,CONTINENTAL RESOURCES,4-Jan-19,,PATTERSON UTI DRILLING,757,OKLAHOMA,GRADY,O,,,,35.043192,-97.859185,,,,,,,H,,,,,
12.250,DP506,HUGHES,12345,0,700,700,15,46.67,,,,,,,,,CHEVAL 15-8,MISSISIPIAN,KIRKPATRICK OIL,8-Mar-19,,ATLAS DRILLING,3,OKLAHOMA,MAJOR,O,,,,36.311452,-98.72772,,,,,,,V,,,,,
12.250,VTD616HX,VAREL,4004925,112,1525,1413,9,157.00,1,1,NO,A,X,,NO,TD,CHEYENNE-ARAPAHO BIA 1307 1-20-17 MXH,MRMC,MARATHON OIL,27-Mar-19,,NABORS,X-34,OKLAHOMA,CANADIAN,W,,,,35.588213,-97.959935,,,,,,,V,,,,,
8.750,CY616P,VAREL,4011346,1525,9043,7518,70,107.40,1,3,CT,S,X,,WT,BHA,CHEYENNE-ARAPAHO BIA 1307 1-20-17 MXH,MRMC,MARATHON OIL,27-Mar-19,,NABORS,X-34,OKLAHOMA,CANADIAN,O,,,,35.588213,-97.959935,,,,,,,V,,,,,
8.750,TXD513-S5,TAUREX,S10709,9043,9402,359,7.75,46.32,1,1,WT,S,X,,NO,DMF,CHEYENNE-ARAPAHO BIA 1307 1-20-17 MXH,MRMC,MARATHON OIL,27-Mar-19,,NABORS,X-34,OKLAHOMA,CANADIAN,O,,,,35.588213,-97.959935,,,,,,,V,,,,,
8.750,HP424,HUGHES,5296076,9402,9907,505,11.5,43.91,1,1,WT,S,X,1,WT,BHA,CHEYENNE-ARAPAHO BIA 1307 1-20-17 MXH,MRMC,MARATHON OIL,27-Mar-19,,NABORS,X-34,OKLAHOMA,CANADIAN,O,,,,35.588213,-97.959935,,,,,,,C,,,,,
8.750,DD506TWX,HUGHES,5298643,9907,17805,7898,92.67,85.23,1,2,WT,S,X,,WT,TD,CHEYENNE-ARAPAHO BIA 1307 1-20-17 MXH,MRMC,MARATHON OIL,27-Mar-19,,NABORS,X-34,OKLAHOMA,CANADIAN,O,,,,35.588213,-97.959935,,,,,,,H,,,,,
12.250,VTD616HX,VAREL,4004925,112,1525,1413,8,176.63,0,0,NO,A,X,,NO,TD,CHEYENNE-ARAPAHO BIA 1307 1-20-17 WXH,WDFD,MARATHON OIL,26-Mar-19,,NABORS,X-34,OKLAHOMA,CANADIAN,W,,,,35.588213,-97.960002,,,,,,,V,,,,,
8.750,FY616PF,VAREL,4011288,1525,9340,7815,77.25,101.17,1,3,CT,S,X,,WT,BHA,CHEYENNE-ARAPAHO BIA 1307 1-20-17 WXH,WDFD,MARATHON OIL,26-Mar-19,,NABORS,X-34,OKLAHOMA,CANADIAN,O,,,,35.588213,-97.960002,,,,,,,V,,,,,
8.750,HP424,HUGHES,5294247,9340,9710,370,6.5,56.92,1,2,WT,S,0,,NO,BHA,CHEYENNE-ARAPAHO BIA 1307 1-20-17 WXH,WDFD,MARATHON OIL,26-Mar-19,,NABORS,X-34,OKLAHOMA,CANADIAN,O,,,,35.588213,-97.960002,,,,,,,C,,,,,
8.750,HP424,HUGHES,5291621,9710,10134,424,9.5,44.63,1,2,BT,S,0,,WT,BHA,CHEYENNE-ARAPAHO BIA 1307 1-20-17 WXH,WDFD,MARATHON OIL,26-Mar-19,,NABORS,X-34,OKLAHOMA,CANADIAN,O,,,,35.588213,-97.960002,,,,,,,C,,,,,
8.750,TXD713D7E,TAUREX,S10171,10134,18036,7902,72,109.75,1,2,WT,S,X,,WT,TD,CHEYENNE-ARAPAHO BIA 1307 1-20-17 WXH,WDFD,MARATHON OIL,26-Mar-19,,NABORS,X-34,OKLAHOMA,CANADIAN,O,,,,35.588213,-97.960002,,,,,,,H,,,,,
12.250,SURFACE,SURFACE,,65,498,433,2.8,154.64,,,,,,,,,CHILES 1H-15-10,MRMC,CITIZEN ENERGY,2-Apr-19,,UNIT DRILLING,126,OKLAHOMA,CANADIAN,W,,,,35.506249,-98.146645,,,,,,,V,,,,,
8.750,U616M,ULTERRA,44043,498,6729,6231,33.5,186.00,1,5,,,,,,,CHILES 1H-15-10,MRMC,CITIZEN ENERGY,2-Apr-19,,UNIT DRILLING,126,OKLAHOMA,CANADIAN,O,,,,35.506249,-98.146645,,,,,,,V,,,,,
8.750,PDC513,TAUREX,S11149,6729,7560,831,8,103.88,1,1,FC,,,,,,CHILES 1H-15-10,MRMC,CITIZEN ENERGY,2-Apr-19,,UNIT DRILLING,126,OKLAHOMA,CANADIAN,O,,9,9,35.506249,-98.146645,,,,,,,V,,,,,
8.750,PDC513,ULTERRA,S11147,7560,8487,927,22,42.14,,,,,,,,,CHILES 1H-15-10,MRMC,CITIZEN ENERGY,2-Apr-19,,UNIT DRILLING,126,OKLAHOMA,CANADIAN,O,,9.4,9.4,35.506249,-98.146645,,,,,,,V,,,,,
8.750,PDC64D,SECURITY,13021137,8487,10950,2463,55.3,44.54,0,1,WO,,,,,,CHILES 1H-15-10,MRMC,CITIZEN ENERGY,2-Apr-19,,UNIT DRILLING,126,OKLAHOMA,CANADIAN,O,,9.6,9.1,35.506249,-98.146645,,,,,,,C,,,,,
6.250,MM64D,SECURITY,1219504,10950,11900,950,13.1,72.52,3,1,CT,,,,,,CHILES 1H-15-10,MRMC,CITIZEN ENERGY,2-Apr-19,,UNIT DRILLING,126,OKLAHOMA,CANADIAN,O,,11.5,11.5,35.506249,-98.146645,,,,,,,H,,,,,
6.250,KM322,HUGHES,,11900,12581,681,28,24.32,1,2,CT,,,,,,CHILES 1H-15-10,MRMC,CITIZEN ENERGY,2-Apr-19,,UNIT DRILLING,126,OKLAHOMA,CANADIAN,O,,12,11.8,35.506249,-98.146645,,,,,,,H,,,,,
6.250,TXD616,TAUREX,S11177,12581,13997,1416,46.8,30.26,0,0,NO,,,,,,CHILES 1H-15-10,MRMC,CITIZEN ENERGY,2-Apr-19,,UNIT DRILLING,126,OKLAHOMA,CANADIAN,O,,12.4,12.2,35.506249,-98.146645,,,,,,,H,,,,,
6.250,TXD616,TAUREX,S10626,13997,17274,3277,100.3,32.67,1,1,WT,,,,,,CHILES 1H-15-10,MRMC,CITIZEN ENERGY,2-Apr-19,,UNIT DRILLING,126,OKLAHOMA,CANADIAN,O,,12.4,12.2,35.506249,-98.146645,,,,,,,H,,,,,
6.250,TXD616,TAUREX,S11196,17274,23105,5831,96,60.74,0,0,NO,,,,,,CHILES 1H-15-10,MRMC,CITIZEN ENERGY,2-Apr-19,,UNIT DRILLING,126,OKLAHOMA,CANADIAN,O,,12.5,12.3,35.506249,-98.146645,,,,,,,H,,,,,
8.750,GT74WHE,SECURITY,13147514,436,1962,782,12,65.17,1,2,WT,A,X,I,WT,BHA,CHIPMUNK 1-30/31H,WDFD,TRINITY EXPLORATION AND PRODUCTION,28-May-19,,CACTUS DRILLING,154,OKLAHOMA,HASKELL,O,,,,35.144596,-95.242858,,,,,,,V,,,,,
8.750,GT74WHE,SECURITY,13147514,1962,6262,4300,76,56.58,2,4,RO,S,X,I,CT,PR,CHIPMUNK 1-30/31H,WDFD,TRINITY EXPLORATION AND PRODUCTION,28-May-19,,CACTUS DRILLING,154,OKLAHOMA,HASKELL,O,,,,35.144596,-95.242858,,,,,,,V,,,,,
8.750,GTD74WREHE,SECURITY,13159035,6262,6443,181,14.25,12.70,1,1,WT,A,X,I,NO,PR,CHIPMUNK 1-30/31H,WDFD,TRINITY EXPLORATION AND PRODUCTION,28-May-19,,CACTUS DRILLING,154,OKLAHOMA,HASKELL,O,,,,35.144596,-95.242858,,,,,,,V,,,,,
8.750,HP424,HUGHES,5296023,6443,6674,231,5.5,42.00,1,2,CT,S,E,I,ER,BHA,CHIPMUNK 1-30/31H,WDFD,TRINITY EXPLORATION AND PRODUCTION,28-May-19,,CACTUS DRILLING,154,OKLAHOMA,HASKELL,O,,,,35.144596,-95.242858,,,,,,,C,,,,,
8.750,FHI28DODVPS,SMITH BITS,RJ9581,6674,7051,377,17,22.18,1,1,WT,A,E,I,NO,BHA,CHIPMUNK 1-30/31H,WDFD,TRINITY EXPLORATION AND PRODUCTION,28-May-19,,CACTUS DRILLING,154,OKLAHOMA,HASKELL,O,,,,35.144596,-95.242858,,,,,,,V,,,,,
8.750,MDSI713UPX,SMITH BITS,JN0085,7051,10873,3822,55.5,68.86,1,1,WT,A,X,I,CT,DMF,CHIPMUNK 1-30/31H,WDFD,TRINITY EXPLORATION AND PRODUCTION,28-May-19,,CACTUS DRILLING,154,OKLAHOMA,HASKELL,O,,,,35.144596,-95.242858,,,,,,,V,,,,,
8.750,XP713,ULTERRA,41645,10873,15457,4584,65.5,69.98,1,2,WT,S,X,I,CT,DMF,CHIPMUNK 1-30/31H,WDFD,TRINITY EXPLORATION AND PRODUCTION,28-May-19,,CACTUS DRILLING,154,OKLAHOMA,HASKELL,O,,,,35.144596,-95.242858,,,,,,,H,,,,,
8.750,XP713,ULTERRA,44247,15457,17480,2023,25.5,79.33,1,1,WT,S,X,I,CT,TD,CHIPMUNK 1-30/31H,WDFD,TRINITY EXPLORATION AND PRODUCTION,28-May-19,,CACTUS DRILLING,154,OKLAHOMA,HASKELL,O,,,,35.144596,-95.242858,,,,,,,H,,,,,
8.750,GT74WHE,SECURITY,13147514,1519,6180,4661,78.5,59.38,1,1,CT,A,X,I,WT,PR,CHIPMUNK 2-30/31H,WDFD,TRINITY EXPLORATION AND PRODUCTION,6-May-19,,CACTUS DRILLING,154,OKLAHOMA,HASKELL,O,,,,35.14462,-95.242818,,,,,,,V,,,,,
8.750,GT74WHE,SECURITY,13159036,6180,6835,655,22.25,29.44,1,2,CT,S,X,I,WT,BHA,CHIPMUNK 2-30/31H,WDFD,TRINITY EXPLORATION AND PRODUCTION,6-May-19,,CACTUS DRILLING,154,OKLAHOMA,HASKELL,O,,,,35.14462,-95.242818,,,,,,,V,,,,,
8.750,MD30-MHH,TAUREX,1900548,6835,7530,695,36,19.31,2,2,WT,A,E,I,NO,BHA,CHIPMUNK 2-30/31H,WDFD,TRINITY EXPLORATION AND PRODUCTION,6-May-19,,CACTUS DRILLING,154,OKLAHOMA,HASKELL,O,,,,35.14462,-95.242818,,,,,,,V,,,,,
8.750,U713M,ULTERRA,45235,7530,11668,4138,63,65.68,2,2,CT,A,X,I,WT,PR,CHIPMUNK 2-30/31H,WDFD,TRINITY EXPLORATION AND PRODUCTION,6-May-19,,CACTUS DRILLING,154,OKLAHOMA,HASKELL,O,,,,35.14462,-95.242818,,,,,,,V,,,,,
8.750,U713M,ULTERRA,45236,11668,17185,5517,94.75,58.23,2,2,CT,A,X,I,WT,PR,CHIPMUNK 2-30/31H,WDFD,TRINITY EXPLORATION AND PRODUCTION,6-May-19,,CACTUS DRILLING,154,OKLAHOMA,HASKELL,O,,,,35.14462,-95.242818,,,,,,,H,,,,,
8.750,XP713,ULTERRA,44247,17185,17922,737,10.5,70.19,1,1,CT,S,X,I,WT,TD,CHIPMUNK 2-30/31H,WDFD,TRINITY EXPLORATION AND PRODUCTION,6-May-19,,CACTUS DRILLING,154,OKLAHOMA,HASKELL,O,,,,35.14462,-95.242818,,,,,,,H,,,,,
12.250,YD519,ULTERRA,23260,65,2013,1948,8.5,229.18,,,,,,,,,CHISHOLM TRAIL 18_19-16N-9W 3HX,MRMC,DEVON ENERGY,2-Jul-19,2-Jul-19,CACTUS DRILLING,161,OKLAHOMA,KINGFISHER,W,,9,8.65,35.86918,-98.203641,,,,,,,V,,,,,
8.750,SPL616,ULTERRA,48715,2013,8747,6724,56,120.07,1,2,CT,S,X,,NO,TD,CHISHOLM TRAIL 18_19-16N-9W 3HX,MRMC,DEVON ENERGY,2-Jul-19,4-Jul-19,CACTUS DRILLING,161,OKLAHOMA,KINGFISHER,O,,9.4,9.05,35.86918,-98.203641,73.77,61.73,4.48,7.65,0.7,0.7,V,,,,,
7.875,GTD64DU,SECURITY,13240526,8747,9394,647,13.5,47.93,1,1,WT,S,X,,PN,DMF,CHISHOLM TRAIL 18_19-16N-9W 3HX,MRMC,DEVON ENERGY,2-Jul-19,8-Jul-19,CACTUS DRILLING,161,OKLAHOMA,KINGFISHER,O,,9.3,9.25,35.86918,-98.203641,72.37,179,0.88,70,0.62,70,C,,,,,
7.875,SPL616,ULTERRA,47345,9394,19472,10078,125,80.62,2,2,WT,A,X,,CT,TD,CHISHOLM TRAIL 18_19-16N-9W 3HX,MRMC,DEVON ENERGY,2-Jul-19,9-Jul-19,CACTUS DRILLING,161,OKLAHOMA,KINGFISHER,O,,9.3,9.15,35.86918,-98.203641,25.43,177.9,0.62,90.48,0.62,89.34,C,,,,,
12.250,RS616G1HX,VAREL,4007426,65,1500,1435,6.5,220.77,1,1,WT,S,X,,NO,TD,CHISHOLM TRAIL 18_19-16N-9W 4HX,MRMC,DEVON ENERGY,12-Jun-19,12-Jun-19,CACTUS DRILLING,161,OKLAHOMA,KINGFISHER,W,,9.1,8.4,35.86918,-98.20354,,,,,,,V,,,,,
8.750,F613F,VAREL,4011753,1500,8538,7028,56.5,124.39,,,,,,,,,CHISHOLM TRAIL 18_19-16N-9W 4HX,MRMC,DEVON ENERGY,12-Jun-19,14-Jun-19,CACTUS DRILLING,161,OKLAHOMA,KINGFISHER,O,,9.45,9,35.86918,-98.20354,309,52.88,0.5,16.97,0.5,1.23,V,,,,,
7.875,GTD64DU,SECURITY,13274675,8538,9996,1067,37.5,28.45,,,,,,,,,CHISHOLM TRAIL 18_19-16N-9W 4HX,MRMC,DEVON ENERGY,12-Jun-19,21-Jun-19,CACTUS DRILLING,161,OKLAHOMA,KINGFISHER,O,,9.55,9.35,35.86918,-98.20354,85.75,180,0.53,90,0.53,90,C,,,,,
7.875,DD506TWX,HUGHES,5298615,9996,19590,9594,125,76.75,3,2,BT,N,X,,LT,TD,CHISHOLM TRAIL 18_19-16N-9W 4HX,MRMC,DEVON ENERGY,12-Jun-19,24-Jun-19,CACTUS DRILLING,161,OKLAHOMA,KINGFISHER,O,,9.5,9.35,35.86918,-98.20354,177.11,180.1,57.6,90.75,57.6,89.16,C,,,,,
12.250,CF619,ULTERRA,36505,60,1520,1460,7,208.57,0,0,NO,A,0,,NO,TD,CHISHOLM TRAIL 18_19-16N-9W 5HX,MRMC,DEVON ENERGY,10-Apr-19,10-Apr-19,HELMERICH & PAYNE DRILLING,538,OKLAHOMA,KINGFISHER,W,,8.9,8.9,35.868251,-98.190706,,,,,,,V,,,,,
8.750,FY616PF,VAREL,4011330,1520,8675,7155,64.5,110.93,1,4,WT,S,X,,BT,TD,CHISHOLM TRAIL 18_19-16N-9W 5HX,MRMC,DEVON ENERGY,10-Apr-19,12-Apr-19,HELMERICH & PAYNE DRILLING,538,OKLAHOMA,KINGFISHER,O,,9.2,9,35.868251,-98.190706,278.51,80.41,16.09,16.53,1.19,1.19,V,,,,,
7.875,SPL613,ULTERRA,46670,8675,10839,2164,50.5,42.85,1,0,WT,G,X,,NO,PR,CHISHOLM TRAIL 18_19-16N-9W 5HX,MRMC,DEVON ENERGY,10-Apr-19,16-Apr-19,HELMERICH & PAYNE DRILLING,538,OKLAHOMA,KINGFISHER,O,,9.45,9.3,35.868251,-98.190706,264.54,187.02,3.25,88.22,0.62,86.64,C,,,,,
7.875,DD506TWX,HUGHES,5298615,10839,19241,8402,112.5,74.68,1,2,WT,S,X,,NO,TD,CHISHOLM TRAIL 18_19-16N-9W 5HX,MRMC,DEVON ENERGY,10-Apr-19,20-Apr-19,HELMERICH & PAYNE DRILLING,538,OKLAHOMA,KINGFISHER,O,,9.45,9.3,35.868251,-98.190706,196.77,173.48,36.62,93.85,36.62,93.85,C,,,,,
12.250,CF619,ULTERRA,36505,60,1505,1445,6,240.83,0,0,NO,A,0,,NO,TD,CHISHOLM TRAIL 18_19-16N-9W 6HX,MRMC,DEVON ENERGY,9-Apr-19,9-Apr-19,HELMERICH & PAYNE DRILLING,538,OKLAHOMA,KINGFISHER,W,,9.2,9.2,35.868251,-98.190605,,,,,,,V,,,,,
8.750,FY616PF,VAREL,4010969,1505,5300,3795,34.5,110.00,,,,,,,,,CHISHOLM TRAIL 18_19-16N-9W 6HX,MRMC,DEVON ENERGY,9-Apr-19,29-Apr-19,HELMERICH & PAYNE DRILLING,538,OKLAHOMA,KINGFISHER,O,,9.4,8.8,35.868251,-98.190605,168,319.2,0.1,11.6,0.1,10.77,V,,,,,
8.750,DSC616M-X18,REEDHYCALOG,A254297,5300,8750,3450,27.5,125.45,0,0,RR,A,X,,NO,TD,CHISHOLM TRAIL 18_19-16N-9W 6HX,MRMC,DEVON ENERGY,9-Apr-19,1-May-19,HELMERICH & PAYNE DRILLING,538,OKLAHOMA,KINGFISHER,O,,9.5,9.45,35.868251,-98.190605,323.06,65.19,9.32,9.32,0.48,1.63,V,,,,,
7.875,SPL616,ULTERRA,45213,8750,9802,1052,25,42.08,0,1,WT,A,X,,CT,TD,CHISHOLM TRAIL 18_19-16N-9W 6HX,MRMC,DEVON ENERGY,9-Apr-19,4-May-19,HELMERICH & PAYNE DRILLING,538,OKLAHOMA,KINGFISHER,O,,9.45,9.4,35.868251,-98.190605,80.48,178.04,0.75,81.14,0.75,81.14,C,,,,,
7.875,DD506TWX,HUGHES,5297767,9802,18810,9008,122,73.84,1,8,LT,N,X,,BT,PR,CHISHOLM TRAIL 18_19-16N-9W 6HX,MRMC,DEVON ENERGY,9-Apr-19,6-May-19,HELMERICH & PAYNE DRILLING,538,OKLAHOMA,KINGFISHER,O,,9.45,9.3,35.868251,-98.190605,179.98,178.4,63.87,91.08,63.87,91.08,H,,,,,
7.875,SPL616,ULTERRA,47346,18810,19460,650,7.5,86.67,,,,,,,,,CHISHOLM TRAIL 18_19-16N-9W 6HX,MRMC,DEVON ENERGY,9-Apr-19,13-May-19,HELMERICH & PAYNE DRILLING,538,OKLAHOMA,KINGFISHER,O,,9.4,9.4,35.868251,-98.190605,178.92,179.45,87.56,89.27,87.56,89.27,H,,,,,
12.250,CF619,ULTERRA,36505,60,1510,1450,7.5,193.33,0,0,NO,A,X,,NO,TD,CHISHOLM TRAIL 18_19-16N-9W 7HX,MRMC,DEVON ENERGY,9-Apr-19,9-Apr-19,HELMERICH & PAYNE DRILLING,538,OKLAHOMA,KINGFISHER,W,,9.2,9.2,35.868251,-98.190503,,,,,,,V,,,,,
8.750,GT65DKHE,SECURITY,13102912,1510,7873,6363,53,120.06,3,8,NR,S,X,,WT,PR,CHISHOLM TRAIL 18_19-16N-9W 7HX,MRMC,DEVON ENERGY,9-Apr-19,16-May-19,HELMERICH & PAYNE DRILLING,538,OKLAHOMA,KINGFISHER,O,,9.3,9.1,35.868251,-98.190503,0.25,84.45,8.88,8.88,0.48,1.19,V,,,,,
7.875,SPL616,ULTERRA,45213,7873,9767,1894,40,47.35,,,,,,,,,CHISHOLM TRAIL 18_19-16N-9W 7HX,MRMC,DEVON ENERGY,9-Apr-19,18-May-19,HELMERICH & PAYNE DRILLING,538,OKLAHOMA,KINGFISHER,O,,9.3,9.2,35.868251,-98.190503,123.3,181.22,0.48,90.15,0.48,90.15,C,,,,,
7.875,DD506TWX,HUGHES,5297767,9767,15447,5680,77.5,73.29,1,1,WT,A,X,,NO,DTF,CHISHOLM TRAIL 18_19-16N-9W 7HX,MRMC,DEVON ENERGY,9-Apr-19,21-May-19,HELMERICH & PAYNE DRILLING,538,OKLAHOMA,KINGFISHER,O,,9.3,9.2,35.868251,-98.190503,184.38,179.46,63.03,89.32,63.03,86.33,H,,,,,
7.875,TKC66,REEDHYCALOG,A261465,15447,19233,3786,40.5,93.48,1,1,WT,A,X,,NO,TD,CHISHOLM TRAIL 18_19-16N-9W 7HX,MRMC,DEVON ENERGY,9-Apr-19,25-May-19,HELMERICH & PAYNE DRILLING,538,OKLAHOMA,KINGFISHER,O,,9.4,9.3,35.868251,-98.190503,180.16,180.6,89.36,90.2,86.99,86.99,H,,,,,
8.750,MM65D,SECURITY,12932468,764,6460,5696,45,126.58,2,2,WT,S,,I,WT,TD,CHRISTENSEN 1505 2-35MH,MRMC,RED BLUFF,11-Jan-19,11-Jan-19,NABORS,M44,OKLAHOMA,KINGFISHER,W,,,,35.726408,-97.705647,,,,,,,V,,,,,
8.750,GTD64DC,SECURITY,12919093,6460,7414,954,19,50.21,1,2,WT,S,X,I,CT,TD,CHRISTENSEN 1505 2-35MH,MRMC,RED BLUFF,11-Jan-19,15-Jan-19,NABORS,M44,OKLAHOMA,KINGFISHER,O,,,,35.726408,-97.705647,,,,,,,V,,,,,
6.125,MM55D,SECURITY,12946156,7414,9102,1688,31.5,53.59,8,6,,N,X,I,,,CHRISTENSEN 1505 2-35MH,MRMC,RED BLUFF,11-Jan-19,19-Jan-19,NABORS,M44,OKLAHOMA,KINGFISHER,O,,,,35.726408,-97.705647,,,,,,,H,,,,,
6.125,D406T,HUGHES,5292869,9102,10852,1750,35.5,49.30,8,6,,N,X,I,,,CHRISTENSEN 1505 2-35MH,MRMC,RED BLUFF,11-Jan-19,21-Jan-19,NABORS,M44,OKLAHOMA,KINGFISHER,O,,,,35.726408,-97.705647,,,,,,,H,,,,,
6.125,GT64WKR,SECURITY,13163863,10852,11930,1078,20,53.90,,3,CT,S,X,I,WT,TD,CHRISTENSEN 1505 2-35MH,MRMC,RED BLUFF,11-Jan-19,23-Jan-19,NABORS,M44,OKLAHOMA,KINGFISHER,O,,,,35.726408,-97.705647,,,,,,,H,,,,,
12.250,RS616DIHX,HUGHES,4007426,105,1520,1415,11,128.64,1,2,WT,A,X,,WT,TD,CHUCK NORRIS 1007 10-15 1MXH,MRMC,CAMINO NATURAL RESOURCES,2-Apr-19,2-Apr-19,PATTERSON UTI DRILLING,575,OKLAHOMA,CANADIAN,W,,9,9,35.363197,-97.920044,,,,,,,V,,,,,
8.750,FY616P-F,VAREL,4011290,1520,8410,6890,67.5,102.07,1,2,WT,S,X,,NO,PR,CHUCK NORRIS 1007 10-15 1MXH,MRMC,CAMINO NATURAL RESOURCES,2-Apr-19,2-Apr-19,PATTERSON UTI DRILLING,575,OKLAHOMA,CANADIAN,O,,8.7,8.7,35.363197,-97.920044,,,,,,,V,,,,,
8.750,V613PDU,VAREL,4010989,8410,10150,1740,31.5,55.24,1,2,WT,S,X,,CT,BHA,CHUCK NORRIS 1007 10-15 1MXH,MRMC,CAMINO NATURAL RESOURCES,2-Apr-19,6-Apr-19,PATTERSON UTI DRILLING,575,OKLAHOMA,CANADIAN,O,,8.8,8.8,35.363197,-97.920044,,,,,,,C,,,,,
8.750,TK73-A2,REEDHYCALOG,A258750,10150,12621,2471,85.5,28.90,1,2,WT,G,X,,NO,PR,CHUCK NORRIS 1007 10-15 1MXH,MRMC,CAMINO NATURAL RESOURCES,2-Apr-19,8-Apr-19,PATTERSON UTI DRILLING,575,OKLAHOMA,CANADIAN,O,,9.9,9.9,35.363197,-97.920044,,,,,,,C,,,,,
8.750,TKC66-F8,REEDHYCALOG,A261100,12621,17250,4629,90,51.43,1,2,CT,S,,,NO,PR,CHUCK NORRIS 1007 10-15 1MXH,MRMC,CAMINO NATURAL RESOURCES,2-Apr-19,13-Apr-19,PATTERSON UTI DRILLING,575,OKLAHOMA,CANADIAN,O,,9,9,35.363197,-97.920044,,,,,,,H,,,,,
8.750,U619M,ULTERRA,41643,17250,18548,1298,20.5,63.32,1,3,CT,S,,,FC,TD,CHUCK NORRIS 1007 10-15 1MXH,MRMC,CAMINO NATURAL RESOURCES,2-Apr-19,18-Apr-19,PATTERSON UTI DRILLING,575,OKLAHOMA,CANADIAN,O,,9,9,35.363197,-97.920044,,,,,,,H,,,,,
17.500,HC605S,HUGHES,7035018,80,1462,1382,41,33.71,0,0,NO,A,X,I,NO,TD,CLAUSSEN 1-8-5XHM,MRMC,CONTINENTAL RESOURCES,27-Mar-19,27-Mar-19,HELMERICH & PAYNE DRILLING,529,OKLAHOMA,CUSTER,W,,,,35.784037,-98.810358,,,,,,,V,,,,,
12.250,MDSI616,SMITH BITS,JP1630,1462,8172,6710,68.25,98.32,8,2,RO,M,X,I,WT,PR,CLAUSSEN 1-8-5XHM,MRMC,CONTINENTAL RESOURCES,27-Mar-19,31-Mar-19,HELMERICH & PAYNE DRILLING,529,OKLAHOMA,CUSTER,W,,,,35.784037,-98.810358,,,,,,,V,,,,,
12.250,MDSI613,SMITH BITS,JP3310,8172,9450,1278,20.5,62.34,1,3,WT,S,X,I,NO,PR,CLAUSSEN 1-8-5XHM,MRMC,CONTINENTAL RESOURCES,27-Mar-19,4-Apr-19,HELMERICH & PAYNE DRILLING,529,OKLAHOMA,CUSTER,W,,,,35.784037,-98.810358,,,,,,,V,,,,,
12.250,MDSI613BPX,SMITH BITS,JN1549,9450,10580,1130,13.25,85.28,1,1,FC,S,X,I,NO,TD,CLAUSSEN 1-8-5XHM,MRMC,CONTINENTAL RESOURCES,27-Mar-19,6-Apr-19,HELMERICH & PAYNE DRILLING,529,OKLAHOMA,CUSTER,W,,,,35.784037,-98.810358,,,,,,,V,,,,,
8.750,F613P-F,VAREL,1011558,10580,11610,1030,18.75,54.93,1,3,WT,S,X,I,NO,PR,CLAUSSEN 1-8-5XHM,MRMC,CONTINENTAL RESOURCES,27-Mar-19,10-Apr-19,HELMERICH & PAYNE DRILLING,529,OKLAHOMA,CUSTER,O,,,,35.784037,-98.810358,,,,,,,H,,,,,
